time_stamp_local,turbine_id,month,wind_speed,turbulence_intensity
2023-01-27 20:15:00,BHR-001,Jan,9.925000011656019,0.04122943966692683
2023-01-27 20:30:00,BHR-001,Jan,9.499333337148036,0.032687709932829205
2023-01-27 20:45:00,BHR-001,Jan,9.286666676203412,0.023541414553614182
2023-01-27 21:00:00,BHR-001,Jan,9.609333383772109,0.029872975707441133
2023-01-27 21:15:00,BHR-001,Jan,9.222333356009589,0.041689046059183325
2023-01-27 21:30:00,BHR-001,Jan,9.237555533515081,0.0339182697737262
2023-01-27 21:45:00,BHR-001,Jan,9.405777766969468,0.030229298022763106
2023-01-27 22:00:00,BHR-001,Jan,10.877333334816827,0.05093912486815143
2023-01-27 22:15:00,BHR-001,Jan,12.04411120096842,0.022680905334889964
2023-01-27 22:30:00,BHR-001,Jan,11.034222238328717,0.06889817477414557
2023-01-27 22:45:00,BHR-001,Jan,9.959333362579343,0.03823748113694475
2023-01-27 23:00:00,BHR-001,Jan,11.78822226842244,0.05912371409880039
2023-01-27 23:15:00,BHR-001,Jan,12.484999941719906,0.020280410971507793
2023-01-27 23:30:00,BHR-001,Jan,12.368666626612345,0.018529014603923265
2023-01-27 23:45:00,BHR-001,Jan,11.72366667429606,0.06332331926508548
2023-01-28 00:00:00,BHR-001,Jan,11.139555507236054,0.04299724913203565
2023-01-28 00:15:00,BHR-001,Jan,10.799777726067447,0.0406252474989694
2023-01-28 00:30:00,BHR-001,Jan,10.855222226248832,0.036489024408807816
2023-01-28 00:45:00,BHR-001,Jan,10.852555554707846,0.0468151412860055
2023-01-28 01:00:00,BHR-001,Jan,10.681444494459367,0.03307774936769463
2023-01-28 01:15:00,BHR-001,Jan,10.478666639328,0.04112264173109403
2023-01-28 01:30:00,BHR-001,Jan,10.210888900756848,0.017569620412011266
2023-01-28 01:45:00,BHR-001,Jan,10.324666683408939,0.03247903083404429
2023-01-28 02:00:00,BHR-001,Jan,10.462666670481358,0.019974310386408692
2023-01-28 02:15:00,BHR-001,Jan,10.482444482379487,0.03045461994677621
2023-01-28 02:30:00,BHR-001,Jan,10.444777776930072,0.025126829853517663
2023-01-28 02:45:00,BHR-001,Jan,10.780666666030873,0.019187545371688812
2023-01-28 03:00:00,BHR-001,Jan,10.904999971389772,0.027839128982334156
2023-01-28 03:15:00,BHR-001,Jan,10.59077778498332,0.021677045783465396
2023-01-28 03:30:00,BHR-001,Jan,10.8943332862854,0.02758849298626059
2023-01-28 03:45:00,BHR-001,Jan,11.216666642294994,0.02532231894954748
2023-01-28 04:00:00,BHR-001,Jan,11.378666656282213,0.027475578617148295
2023-01-28 04:15:00,BHR-001,Jan,11.495333340962734,0.03154427008784654
2023-01-28 04:30:00,BHR-001,Jan,11.746777826944987,0.02862170171457852
2023-01-28 04:45:00,BHR-001,Jan,11.553333357705014,0.03809060863124055
2023-01-28 05:00:00,BHR-001,Jan,10.310222198698256,0.04531469562531676
2023-01-28 05:15:00,BHR-001,Jan,9.48277782758077,0.02096533653024981
2023-01-28 05:30:00,BHR-001,Jan,9.874444447623357,0.028204031368318807
2023-01-28 05:45:00,BHR-001,Jan,10.136333338419599,0.023654367377060795
2023-01-28 06:00:00,BHR-001,Jan,10.294333340326947,0.013865819841619775
2023-01-28 06:15:00,BHR-001,Jan,10.201555536058217,0.02934994538357511
2023-01-28 06:30:00,BHR-001,Jan,10.097999975416402,0.01974107587655077
2023-01-28 06:45:00,BHR-001,Jan,10.069666719436645,0.020155240807832906
2023-01-28 07:00:00,BHR-001,Jan,10.358222223917638,0.025262274593605066
2023-01-28 07:15:00,BHR-001,Jan,9.971222191916581,0.028186327047391685
2023-01-28 07:30:00,BHR-001,Jan,9.552111104329429,0.02555657934915583
2023-01-28 07:45:00,BHR-001,Jan,9.32755558543735,0.025607422838222864
2023-01-28 08:00:00,BHR-001,Jan,9.260666635301378,0.03139933839711031
2023-01-28 08:15:00,BHR-001,Jan,8.023000019391379,0.04639284589943297
2023-01-28 08:30:00,BHR-001,Jan,8.434333357810976,0.03834743519303431
2023-01-28 08:45:00,BHR-001,Jan,8.00444446510739,0.028163164858388313
2023-01-28 09:00:00,BHR-001,Jan,7.375222210884095,0.0351480830931475
2023-01-28 09:15:00,BHR-001,Jan,6.714000001483492,0.035815067227371905
2023-01-28 09:30:00,BHR-001,Jan,5.873777795897591,0.04021670634925461
2023-01-28 09:45:00,BHR-001,Jan,5.811555567317539,0.057024529574431146
2023-01-28 10:00:00,BHR-001,Jan,5.612888878186545,0.0845745768949827
2023-01-28 10:15:00,BHR-001,Jan,6.681111092567443,0.1037744090454063
2023-01-28 10:30:00,BHR-001,Jan,6.662666616439819,0.11448868815889035
2023-01-28 10:45:00,BHR-001,Jan,7.11088889863756,0.10243391977331631
2023-01-28 11:00:00,BHR-001,Jan,6.638111148940193,0.10027559245300931
2023-01-28 11:15:00,BHR-001,Jan,6.727222243944805,0.10893305267058913
2023-01-28 11:30:00,BHR-001,Jan,8.105444548394946,0.0680995115183304
2023-01-28 11:45:00,BHR-001,Jan,6.930444461504619,0.063088230083476
2023-01-28 12:00:00,BHR-001,Jan,6.038555567529467,0.045657857019111264
2023-01-28 12:15:00,BHR-001,Jan,5.700333352353837,0.10366872823489123
2023-01-28 12:30:00,BHR-001,Jan,5.716333316167195,0.08067901830070637
2023-01-28 12:45:00,BHR-001,Jan,5.316222230593364,0.07626126161344805
2023-01-28 13:00:00,BHR-001,Jan,4.555666652520498,0.17999746251662815
2023-01-28 13:15:00,BHR-001,Jan,4.216555550495783,0.26131277146765963
2023-01-28 13:30:00,BHR-001,Jan,4.07555553595225,0.18453340504620203
2023-01-28 13:45:00,BHR-001,Jan,4.0904444236225554,0.17003407841244195
2023-01-28 14:00:00,BHR-001,Jan,4.103777751922608,0.17740255622654783
2023-01-28 14:15:00,BHR-001,Jan,4.168888905843099,0.18272928403821784
2023-01-28 14:30:00,BHR-001,Jan,4.903666679064432,0.09912418190166937
2023-01-28 14:45:00,BHR-001,Jan,4.251999974250794,0.18317147514651774
2023-01-28 15:00:00,BHR-001,Jan,4.401222225030263,0.2148577014957846
2023-01-28 15:15:00,BHR-001,Jan,5.36599999586741,0.10452367263560111
2023-01-28 15:30:00,BHR-001,Jan,5.48833334022098,0.08512214557016914
2023-01-28 15:45:00,BHR-001,Jan,5.215666663911607,0.06801429274851314
2023-01-28 16:00:00,BHR-001,Jan,4.926000001695423,0.10502149534513874
2023-01-28 16:15:00,BHR-001,Jan,4.768000003496807,0.10407615707090483
2023-01-28 16:30:00,BHR-001,Jan,5.303111084302265,0.13475527334048762
2023-01-28 16:45:00,BHR-001,Jan,5.62399999830458,0.07880174785450429
2023-01-28 17:00:00,BHR-001,Jan,5.241999976899888,0.04519774757329031
2023-01-28 17:15:00,BHR-001,Jan,5.071333315637376,0.04766241015828852
2023-01-28 17:30:00,BHR-001,Jan,5.382111099031237,0.036456818171595684
2023-01-28 17:45:00,BHR-001,Jan,5.986555546124776,0.04917557664026972
2023-01-28 18:00:00,BHR-001,Jan,5.582777744399178,0.05541839688522873
2023-01-28 18:15:00,BHR-001,Jan,5.0997777472602,0.03807678617516689
2023-01-28 18:30:00,BHR-001,Jan,5.603666680124072,0.05246691422522173
2023-01-28 18:45:00,BHR-001,Jan,6.117666674190096,0.06210168304828579
2023-01-28 19:00:00,BHR-001,Jan,6.358111122979057,0.03196707944583075
2023-01-28 19:15:00,BHR-001,Jan,6.360444447199503,0.014212366163809652
2023-01-28 19:30:00,BHR-001,Jan,6.988777778413561,0.0234571056121108
2023-01-28 19:45:00,BHR-001,Jan,6.875666687223647,0.011585282324716215
2023-01-28 20:00:00,BHR-001,Jan,7.368000008265178,0.028898719013721517
2023-01-28 20:15:00,BHR-001,Jan,7.4416666693157625,0.030893606104522298
2023-01-28 20:30:00,BHR-001,Jan,7.3222222291098715,0.029905481999258597
2023-01-28 20:45:00,BHR-001,Jan,7.265888917711046,0.03737040554055319
2023-01-28 21:00:00,BHR-001,Jan,7.259888894822861,0.024579129576263473
2023-01-28 21:15:00,BHR-001,Jan,7.462333353890313,0.025616874031267483
2023-01-28 21:30:00,BHR-001,Jan,6.976777759657965,0.0874070058975628
2023-01-28 21:45:00,BHR-001,Jan,6.634555540614658,0.0378596143753552
2023-01-28 22:00:00,BHR-001,Jan,6.680333335664537,0.033618220488771874
2023-01-28 22:15:00,BHR-001,Jan,6.850444455146789,0.01897586199240989
